Species,Species_evo,Stephan_column,EvoM1_variable,Stephan_value,status,preferred_reference,preferred_citation,all_matching_sources,n_candidate_sources,metadata_reference,unit_rescale_flag,merge_deviation_flag,closest_nonmatching
Lophocebus_albigena,Lophocebus albigena,Hippocampus,Hippocampus_Vol.mm3,1485,resolved_multiple,Stephan_etal_1981_TableVI,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Stephan_etal_1970_Table6; Stephan_etal_1981_TableVI,3,Stephan et al 1981; Zilles and Rehkamper 1988,,,NA
Lophocebus_albigena,Lophocebus albigena,Hypothalamus,Hypothalamus_Vol.mm3,681,resolved_unique,Stephan_etal_1981_TableVIII,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Stephan_etal_1981_TableVIII,1,Stephan et al 1981,,,NA
Lophocebus_albigena,Lophocebus albigena,Interpositus_cerebellar_nuclei,Interpositus_cerebellar_nuclei_Vol.mm3,74.6,resolved_unique,Matano_etal_1985_a_Table1,Matano et al. 1985 (Folia Primatol 44:182-203),Matano_etal_1985_a_Table1,1,NA,,,NA
Lophocebus_albigena,Lophocebus albigena,LGN_Sousa,Corpus_geniculatum_laterale_Vol.mm3,182,resolved_multiple,deSousa_etal_2013_Table1,de Sousa et al. 2013 (Brain Behav Evol 81:93-108),deSousa_etal_2013_Table1; Frahm_etal_1998_Table1; Stephan_etal_1981_TableIX; Stephan_etal_1984_Table1,4,de Sousa et al 2010; de Sousa et al 2013,,,NA
Lophocebus_albigena,Lophocebus albigena,Lateral_cerebellar_nuclei,Lateral_cerebellar_nuclei_Vol.mm3,113.33,resolved_unique,Matano_etal_1985_a_Table1,Matano et al. 1985 (Folia Primatol 44:182-203),Matano_etal_1985_a_Table1,1,NA,,,NA
Lophocebus_albigena,Lophocebus albigena,Lobus_piriformis,Lobus_piriformis_Vol.mm3,1639,resolved_unique,Stephan_etal_1981_TableVI,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Stephan_etal_1981_TableVI,1,Stephan et al 1981; Zilles and Rehkamper 1988,,,NA
Lophocebus_albigena,Lophocebus albigena,Medial_cerebellar_nuclei,Medial_cerebellar_nuclei_Vol.mm3,44.7,resolved_unique,Matano_etal_1985_a_Table1,Matano et al. 1985 (Folia Primatol 44:182-203),Matano_etal_1985_a_Table1,1,NA,,,NA
Lophocebus_albigena,Lophocebus albigena,Medulla_oblongata,Medulla_oblongata_Vol.mm3,2708,resolved_multiple,Stephan_etal_1981_TableIII,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Stephan_etal_1970_Table3; Stephan_etal_1981_TableIII,3,Stephan et al 1981; Zilles and Rehkamper 1988,,,NA
Lophocebus_albigena,Lophocebus albigena,Meninges_hypophysis_nerves_etc,NA,2041,metadata_only,NA,NA,,0,Stephan et al 1981,,,NA
Lophocebus_albigena,Lophocebus albigena,Mesencephalon,Mesencephalon_Vol.mm3,1770,resolved_multiple,Stephan_etal_1981_TableIII,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Stephan_etal_1970_Table3; Stephan_etal_1981_TableIII,2,Stephan et al 1981; Zilles and Rehkamper 1988,,,NA
Lophocebus_albigena,Lophocebus albigena,NeoWG,Neocortex_Vol.mm3,68733,resolved_multiple,Stephan_etal_1981_TableVI,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Stephan_etal_1970_Table6; Stephan_etal_1981_TableVI,2,Stephan et al 1981; Zilles and Rehkamper 1988,,,NA
Lophocebus_albigena,Lophocebus albigena,Nucleus.habenularis.medialis,Nucleus_habenularis_medialis_Vol.mm3,6,resolved_unique,Stephan_etal_1981_TableXVI,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Stephan_etal_1981_TableXVI,1,Stephan et al 1981,,,NA
Lophocebus_albigena,Lophocebus albigena,Nucleus.septalis.triangularis,Nucleus_septalis_triangularis_Vol.mm3,1.69,resolved_unique,Stephan_etal_1981_TableXVI,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Stephan_etal_1981_TableXVI,1,Stephan et al 1981,,,NA
Lophocebus_albigena,Lophocebus albigena,Nucleus.vestibularis.descendens,Nucleus_vestibularis_descendens_unilateral_Vol.mm3,25.2,resolved_unique,Stephan_etal_1981_TableXIII,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Stephan_etal_1981_TableXIII,1,Stephan et al 1981,,,NA
Lophocebus_albigena,Lophocebus albigena,Nucleus.vestibularis.lateralis,Nucleus_vestibularis_lateralis_unilateral_Vol.mm3,10,resolved_unique,Stephan_etal_1981_TableXIII,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Stephan_etal_1981_TableXIII,1,Stephan et al 1981,,,NA
Lophocebus_albigena,Lophocebus albigena,Nucleus.vestibularis.medialis,Nucleus_vestibularis_medialis_unilateral_Vol.mm3,35.6,resolved_unique,Stephan_etal_1981_TableXIII,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Stephan_etal_1981_TableXIII,1,Stephan et al 1981,,,NA
Lophocebus_albigena,Lophocebus albigena,Nucleus.vestibularis.superior,Nucleus_vestibularis_superior_unilateral_Vol.mm3,16.2,resolved_unique,Stephan_etal_1981_TableXIII,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Stephan_etal_1981_TableXIII,1,Stephan et al 1981,,,NA
Lophocebus_albigena,Lophocebus albigena,Nucleus_subthalamicus,Nucleus_subthalamicus_Vol.mm3,52.4,resolved_unique,Stephan_etal_1981_TableVIII,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Stephan_etal_1981_TableVIII,1,Stephan et al 1981,,,NA
Lophocebus_albigena,Lophocebus albigena,Other.cortical.association.areas.Gray,NA,29.1,metadata_only,NA,NA,,0,Smaers et al 2017,,,NA
Lophocebus_albigena,Lophocebus albigena,Other.cortical.association.areas.White,NA,17.09,metadata_only,NA,NA,,0,Smaers et al 2017,,,NA
Lophocebus_albigena,Lophocebus albigena,Pallidum,Pallidum_Vol.mm3,674,resolved_unique,Stephan_etal_1981_TableVIII,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Stephan_etal_1981_TableVIII,1,Stephan et al 1981; Zilles and Rehkamper 1988,,,NA
Lophocebus_albigena,Lophocebus albigena,Pons,Pons_Vol.mm3,873.3,provenance_gap,NA,NA,,0,Matano et al 1985; Zilles and Rehkamper 1988,,,NA
Lophocebus_albigena,Lophocebus albigena,Prefrontal.Gray,NA,2.31,metadata_only,NA,NA,,0,Smaers et al 2017,,,NA
Lophocebus_albigena,Lophocebus albigena,Prefrontal.White,NA,0.42,metadata_only,NA,NA,,0,Smaers et al 2017,,,NA
Lophocebus_albigena,Lophocebus albigena,Primary.visual.White.Smaers,NA,1.41,metadata_only,NA,NA,,0,Smaers et al 2017,,,NA
Lophocebus_albigena,Lophocebus albigena,Schizocortex,Schizo_cortex_Vol.mm3,630,resolved_multiple,Stephan_etal_1981_TableVI,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Stephan_etal_1970_Table6; Stephan_etal_1981_TableVI,2,Stephan et al 1981,,,NA
Lophocebus_albigena,Lophocebus albigena,Septum,Septum_Vol.mm3,294,resolved_multiple,Stephan_etal_1981_TableVI,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Stephan_etal_1970_Table6; Stephan_etal_1981_TableVI,2,Stephan et al 1981; Zilles and Rehkamper 1988,,,NA
Lophocebus_albigena,Lophocebus albigena,Striatum,Striatum_Vol.mm3,4146,resolved_multiple,Stephan_etal_1981_TableVI,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Stephan_etal_1970_Table6; Stephan_etal_1981_TableVI,2,Stephan et al 1981; Zilles and Rehkamper 1988,,,NA
Lophocebus_albigena,Lophocebus albigena,Subthalamus,Subthalamus_Vol.mm3,726,resolved_unique,Stephan_etal_1981_TableVIII,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Stephan_etal_1981_TableVIII,1,Stephan et al 1981,,,NA
Lophocebus_albigena,Lophocebus albigena,Telencephalon,Telencephalon_Vol.mm3,77049,resolved_multiple,Stephan_etal_1981_TableIII,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Stephan_etal_1970_Table3; Stephan_etal_1981_TableIII,2,Stephan et al 1981; Zilles and Rehkamper 1988,,,NA
Lophocebus_albigena,Lophocebus albigena,Thalamus,Thalamus_Vol.mm3,2933,resolved_unique,Stephan_etal_1981_TableVIII,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Stephan_etal_1981_TableVIII,1,Stephan et al 1981,,,NA
Lophocebus_albigena,Lophocebus albigena,Total_brain_net_volume,Total_brain_net_volume_Vol.mm3,97603,resolved_multiple,Stephan_etal_1981_TableIII,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Stephan_etal_1970_Table3; Stephan_etal_1981_TableIII,4,Stephan et al 1981,,,NA
Lophocebus_albigena,Lophocebus albigena,Total_insula_volume_L,Insula_left_Vol.mm3,536,resolved_unique,Bauernfeind_etal_2013_Table1,Bauernfeind et al. 2013 (J Hum Evol 64:263-279),Bauernfeind_etal_2013_Table1,1,Bauernfeind et al 2013,,,NA
Lophocebus_albigena,Lophocebus albigena,Tractus_opticus,Tractus_opticus_Vol.mm3,308,resolved_unique,Stephan_etal_1981_TableVIII,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Stephan_etal_1981_TableVIII,1,Stephan et al 1981,,,NA
Lophocebus_albigena,Lophocebus albigena,Ventricles,Ventricles_Vol.mm3,742,resolved_unique,Stephan_etal_1981_TableIII,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Stephan_etal_1981_TableIII,1,Stephan et al 1981,,,NA
Loris_tardigradus,Loris tardigradus,ASG_Sousa,Area_striata_grey_matter_Vol.mm3,529,matched_outside_metadata,deSousa_etal_2010,de Sousa et al. 2010 (J Hum Evol 58:281-292),Frahm_etal_1984_Table1; Frahm_etal_1998_Table1,2,de Sousa et al 2010,,,Evo-M1 value matches Frahm_etal_1984_Table1; Frahm_etal_1998_Table1 (not the metadata source); attributed to metadata source; see source_hunt
Loris_tardigradus,Loris tardigradus,Agranular_volume_L,Agranular_insular_cortex_left_Vol.mm3,3,resolved_unique,Bauernfeind_etal_2013_Table1,Bauernfeind et al. 2013 (J Hum Evol 64:263-279),Bauernfeind_etal_2013_Table1,1,Bauernfeind et al 2013,,,NA
Loris_tardigradus,Loris tardigradus,Body_mass,Body_Mass.g,264,resolved_unique,Bauernfeind_etal_2013_Table1,Bauernfeind et al. 2013 (J Hum Evol 64:263-279),Bauernfeind_etal_2013_Table1,7,Bauernfeind et al 2013,,,NA
Loris_tardigradus,Loris tardigradus,Body_weight,Body_Mass.g,322,resolved_multiple,Stephan_etal_1981_TableII,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Frahm_etal_1998_Table1; Frahm_Zilles_1994_Table1; Matano_etal_1985_a_Table1; Matano_etal_1985_b_Table1; Stephan_etal_1970_Table2; Stephan_etal_1981_TableII,7,Stephan et al 1981; Zilles and Rehkamper 1988; Bauernfeind et al 2013,,,NA
Loris_tardigradus,Loris tardigradus,Body_weight_1985a,Body_Mass.g,322,resolved_multiple,Matano_etal_1985_a_Table1,Matano et al. 1985 (Folia Primatol 44:182-203),Frahm_etal_1998_Table1; Frahm_Zilles_1994_Table1; Matano_etal_1985_a_Table1; Matano_etal_1985_b_Table1; Stephan_etal_1970_Table2; Stephan_etal_1981_TableII,7,NA,,,NA
Loris_tardigradus,Loris tardigradus,Brain_mass,Brain_Mass.mg,6900,resolved_unique,Bauernfeind_etal_2013_Table1,Bauernfeind et al. 2013 (J Hum Evol 64:263-279),Bauernfeind_etal_2013_Table1,4,Bauernfeind et al 2013,1000,,NA
Loris_tardigradus,Loris tardigradus,Brain_volume,NA,6612,metadata_only,NA,NA,,0,Bauernfeind et al 2013,,,NA
Loris_tardigradus,Loris tardigradus,Brain_weight,Brain_Mass.mg,6600,resolved_multiple,Stephan_etal_1981_TableII,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Frahm_etal_1998_Table1; Stephan_etal_1970_Table2; Stephan_etal_1981_TableII,4,Stephan et al 1981; Zilles and Rehkamper 1988; Bauernfeind et al 2013,,,NA
Loris_tardigradus,Loris tardigradus,Brainvol,NA,6370.66,metadata_only,NA,NA,,0,de Sousa et al 2010; Stephan et al 1981,,,NA
Loris_tardigradus,Loris tardigradus,Bulbus_olfactorius,Bulbus_olfactorius_Vol.mm3,85.8,resolved_multiple,Stephan_etal_1981_TableV,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Baron_etal_1983_Table1; Baron_etal_1987_Table1; Stephan_etal_1981_TableV,4,Stephan et al 1981,,,NA
Loris_tardigradus,Loris tardigradus,Bulbus_olfactorius_accessorius,Bulbus_olfactorius_accessorius_Vol.mm3,2.3,resolved_unique,Stephan_etal_1981_TableV,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Stephan_etal_1981_TableV,1,Stephan et al 1981,,,NA
Loris_tardigradus,Loris tardigradus,Capsula_interna,Capsula_interna_Vol.mm3,46.3,resolved_unique,Stephan_etal_1981_TableVIII,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Stephan_etal_1981_TableVIII,1,Stephan et al 1981,,,NA
Loris_tardigradus,Loris tardigradus,Cerebellar_nuclei_total,Cerebellar_nuclei_total_Vol.mm3,17.99,resolved_unique,Matano_etal_1985_a_Table1,Matano et al. 1985 (Folia Primatol 44:182-203),Matano_etal_1985_a_Table1,1,NA,,,NA
Loris_tardigradus,Loris tardigradus,Cerebellum,Cerebellum_Vol.mm3,728,resolved_multiple,Stephan_etal_1981_TableII,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Stephan_etal_1970_Table2; Stephan_etal_1981_TableII,2,Stephan et al 1981; Zilles and Rehkamper 1988,,,NA
Loris_tardigradus,Loris tardigradus,Complexus.vestibularis,Complexus_vestibularis_unilateral_Vol.mm3,8.45,resolved_unique,Stephan_etal_1981_TableXIII,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Stephan_etal_1981_TableXIII,1,Stephan et al 1981,,,NA
Loris_tardigradus,Loris tardigradus,Corpus.pineale,Corpus_pineal_Vol.mm3,0.34,resolved_unique,Stephan_etal_1981_TableXV,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Stephan_etal_1981_TableXV,1,Stephan et al 1981,,,NA
Loris_tardigradus,Loris tardigradus,Corpus.subcommissurale,Corpus_subcommissurale_Vol.mm3,0.1,resolved_unique,Stephan_etal_1981_TableXV,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Stephan_etal_1981_TableXV,1,Stephan et al 1981,,,NA
Loris_tardigradus,Loris tardigradus,Corpus.subfornicale,Corpus_subfornicale_Vol.mm3,0.21,resolved_unique,Stephan_etal_1981_TableXV,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Stephan_etal_1981_TableXV,1,Stephan et al 1981,,,NA
Loris_tardigradus,Loris tardigradus,Diencephalon,Diencephalon_Vol.mm3,538,resolved_multiple,Stephan_etal_1981_TableII,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Stephan_etal_1970_Table2; Stephan_etal_1981_TableII,2,Stephan et al 1981; Zilles and Rehkamper 1988,,,NA
Loris_tardigradus,Loris tardigradus,Dysgranular_volume_L,Dysgranular_insular_cortex_left_Vol.mm3,6,resolved_unique,Bauernfeind_etal_2013_Table1,Bauernfeind et al. 2013 (J Hum Evol 64:263-279),Bauernfeind_etal_2013_Table1,1,Bauernfeind et al 2013,,,NA
Loris_tardigradus,Loris tardigradus,Epithalamus,Epithalamus_Vol.mm3,3.21,resolved_unique,Stephan_etal_1981_TableVIII,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Stephan_etal_1981_TableVIII,1,Stephan et al 1981,,,NA
Loris_tardigradus,Loris tardigradus,Granular_volume_L,Granular_insular_cortex_left_Vol.mm3,3,resolved_unique,Bauernfeind_etal_2013_Table1,Bauernfeind et al. 2013 (J Hum Evol 64:263-279),Bauernfeind_etal_2013_Table1,1,Bauernfeind et al 2013,,,NA
Loris_tardigradus,Loris tardigradus,Hippocampus,Hippocampus_Vol.mm3,191,resolved_multiple,Stephan_etal_1981_TableV,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Frahm_Zilles_1994_Table1; Stephan_etal_1970_Table5; Stephan_etal_1981_TableV,3,Stephan et al 1981; Zilles and Rehkamper 1988,,,NA
Loris_tardigradus,Loris tardigradus,Hypothalamus,Hypothalamus_Vol.mm3,80.9,resolved_unique,Stephan_etal_1981_TableVIII,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Stephan_etal_1981_TableVIII,1,Stephan et al 1981,,,NA
Loris_tardigradus,Loris tardigradus,Interpositus_cerebellar_nuclei,Interpositus_cerebellar_nuclei_Vol.mm3,5.58,resolved_unique,Matano_etal_1985_a_Table1,Matano et al. 1985 (Folia Primatol 44:182-203),Matano_etal_1985_a_Table1,1,NA,,,NA
Loris_tardigradus,Loris tardigradus,LGN_Sousa,Corpus_geniculatum_laterale_Vol.mm3,24.6,matched_outside_metadata,deSousa_etal_2010,de Sousa et al. 2010 (J Hum Evol 58:281-292),Frahm_etal_1998_Table1; Stephan_etal_1981_TableIX; Stephan_etal_1984_Table1,3,de Sousa et al 2010; de Sousa et al 2013,,,Evo-M1 value matches Frahm_etal_1998_Table1; Stephan_etal_1981_TableIX; Stephan_etal_1984_Table1 (not the metadata source); attributed to metadata source; see source_hunt
Loris_tardigradus,Loris tardigradus,Lateral_cerebellar_nuclei,Lateral_cerebellar_nuclei_Vol.mm3,5.76,resolved_unique,Matano_etal_1985_a_Table1,Matano et al. 1985 (Folia Primatol 44:182-203),Matano_etal_1985_a_Table1,1,NA,,,NA
Loris_tardigradus,Loris tardigradus,Lobus_piriformis,Lobus_piriformis_Vol.mm3,256,resolved_unique,Stephan_etal_1981_TableV,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Stephan_etal_1981_TableV,1,Stephan et al 1981; Zilles and Rehkamper 1988,,,NA
Loris_tardigradus,Loris tardigradus,Medial_cerebellar_nuclei,Medial_cerebellar_nuclei_Vol.mm3,6.65,resolved_unique,Matano_etal_1985_a_Table1,Matano et al. 1985 (Folia Primatol 44:182-203),Matano_etal_1985_a_Table1,1,NA,,,NA
Loris_tardigradus,Loris tardigradus,Medulla_oblongata,Medulla_oblongata_Vol.mm3,233,resolved_multiple,Stephan_etal_1981_TableII,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Stephan_etal_1970_Table2; Stephan_etal_1981_TableII,3,Stephan et al 1981; Zilles and Rehkamper 1988,,,NA
Loris_tardigradus,Loris tardigradus,Meninges_hypophysis_nerves_etc,NA,50.4,metadata_only,NA,NA,,0,Stephan et al 1981,,,NA
Loris_tardigradus,Loris tardigradus,Mesencephalon,Mesencephalon_Vol.mm3,220,resolved_multiple,Stephan_etal_1981_TableII,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Stephan_etal_1970_Table2; Stephan_etal_1981_TableII,2,Stephan et al 1981; Zilles and Rehkamper 1988,,,NA
Loris_tardigradus,Loris tardigradus,NeoWG,Neocortex_Vol.mm3,3524,resolved_multiple,Stephan_etal_1981_TableV,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Stephan_etal_1970_Table5; Stephan_etal_1981_TableV,2,Stephan et al 1981; Zilles and Rehkamper 1988,,,NA
Loris_tardigradus,Loris tardigradus,Nucleus.habenularis.medialis,Nucleus_habenularis_medialis_Vol.mm3,1.15,resolved_unique,Stephan_etal_1981_TableXV,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Stephan_etal_1981_TableXV,1,Stephan et al 1981,,,NA
Loris_tardigradus,Loris tardigradus,Nucleus.septalis.triangularis,Nucleus_septalis_triangularis_Vol.mm3,0.82,resolved_unique,Stephan_etal_1981_TableXV,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Stephan_etal_1981_TableXV,1,Stephan et al 1981,,,NA
Loris_tardigradus,Loris tardigradus,Nucleus.vestibularis.descendens,Nucleus_vestibularis_descendens_unilateral_Vol.mm3,2.08,resolved_unique,Stephan_etal_1981_TableXIII,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Stephan_etal_1981_TableXIII,1,Stephan et al 1981,,,NA
Loris_tardigradus,Loris tardigradus,Nucleus.vestibularis.lateralis,Nucleus_vestibularis_lateralis_unilateral_Vol.mm3,1.22,resolved_unique,Stephan_etal_1981_TableXIII,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Stephan_etal_1981_TableXIII,1,Stephan et al 1981,,,NA
Loris_tardigradus,Loris tardigradus,Nucleus.vestibularis.medialis,Nucleus_vestibularis_medialis_unilateral_Vol.mm3,3.55,resolved_unique,Stephan_etal_1981_TableXIII,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Stephan_etal_1981_TableXIII,1,Stephan et al 1981,,,NA
Loris_tardigradus,Loris tardigradus,Nucleus.vestibularis.superior,Nucleus_vestibularis_superior_unilateral_Vol.mm3,1.61,resolved_unique,Stephan_etal_1981_TableXIII,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Stephan_etal_1981_TableXIII,1,Stephan et al 1981,,,NA
Loris_tardigradus,Loris tardigradus,Nucleus_subthalamicus,Nucleus_subthalamicus_Vol.mm3,3.79,resolved_unique,Stephan_etal_1981_TableVIII,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Stephan_etal_1981_TableVIII,1,Stephan et al 1981,,,NA
Loris_tardigradus,Loris tardigradus,Pallidum,Pallidum_Vol.mm3,41.4,resolved_unique,Stephan_etal_1981_TableVIII,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Stephan_etal_1981_TableVIII,1,Stephan et al 1981; Zilles and Rehkamper 1988,,,NA
Loris_tardigradus,Loris tardigradus,Pons,Pons_Vol.mm3,28.9,provenance_gap,NA,NA,,0,Matano et al 1985; Zilles and Rehkamper 1988,,,NA
Loris_tardigradus,Loris tardigradus,Schizocortex,Schizo_cortex_Vol.mm3,99.7,resolved_multiple,Stephan_etal_1981_TableV,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Stephan_etal_1970_Table5; Stephan_etal_1981_TableV,2,Stephan et al 1981,,,NA
Loris_tardigradus,Loris tardigradus,Septum,Septum_Vol.mm3,41.1,resolved_multiple,Stephan_etal_1981_TableV,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Stephan_etal_1970_Table5; Stephan_etal_1981_TableV,2,Stephan et al 1981; Zilles and Rehkamper 1988,,,NA
Loris_tardigradus,Loris tardigradus,Striatum,Striatum_Vol.mm3,351,resolved_multiple,Stephan_etal_1981_TableV,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Stephan_etal_1970_Table5; Stephan_etal_1981_TableV,2,Stephan et al 1981; Zilles and Rehkamper 1988,,,NA
Loris_tardigradus,Loris tardigradus,Subthalamus,Subthalamus_Vol.mm3,45.2,resolved_unique,Stephan_etal_1981_TableVIII,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Stephan_etal_1981_TableVIII,1,Stephan et al 1981,,,NA
Loris_tardigradus,Loris tardigradus,Telencephalon,Telencephalon_Vol.mm3,4551,resolved_multiple,Stephan_etal_1981_TableII,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Stephan_etal_1970_Table2; Stephan_etal_1981_TableII,2,Stephan et al 1981; Zilles and Rehkamper 1988,,,NA
Loris_tardigradus,Loris tardigradus,Thalamus,Thalamus_Vol.mm3,348,resolved_unique,Stephan_etal_1981_TableVIII,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Stephan_etal_1981_TableVIII,1,Stephan et al 1981,,,NA
Loris_tardigradus,Loris tardigradus,Total_brain_net_volume,Total_brain_net_volume_Vol.mm3,6269,resolved_multiple,Stephan_etal_1981_TableII,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Stephan_etal_1970_Table2; Stephan_etal_1981_TableII,3,Stephan et al 1981,,,NA
Loris_tardigradus,Loris tardigradus,Total_insula_volume_L,Insula_left_Vol.mm3,12,resolved_unique,Bauernfeind_etal_2013_Table1,Bauernfeind et al. 2013 (J Hum Evol 64:263-279),Bauernfeind_etal_2013_Table1,1,Bauernfeind et al 2013,,,NA
Loris_tardigradus,Loris tardigradus,Tractus_opticus,Tractus_opticus_Vol.mm3,15.7,resolved_unique,Stephan_etal_1981_TableVIII,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Stephan_etal_1981_TableVIII,1,Stephan et al 1981,,,NA
Loris_tardigradus,Loris tardigradus,Ventricles,Ventricles_Vol.mm3,51.6,resolved_unique,Stephan_etal_1981_TableII,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Stephan_etal_1981_TableII,1,Stephan et al 1981,,,NA
Macaca_fascicularis,Macaca fascicularis,ASG_Sousa,Area_striata_grey_matter_Vol.mm3,2713.3,provenance_gap,NA,NA,,0,de Sousa et al 2010,,,NA
Macaca_fascicularis,Macaca fascicularis,Body_weight,Body_Mass.g,2900,provenance_gap,NA,NA,,0,Stephan et al 1981; Zilles and Rehkamper 1988; Bauernfeind et al 2013,,,NA
Macaca_fascicularis,Macaca fascicularis,Brain_weight,Brain_Mass.mg,57600,matched_outside_metadata,Stephan_etal_1981,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",deSousa_etal_2013_Table1,1,Stephan et al 1981; Zilles and Rehkamper 1988; Bauernfeind et al 2013,,,Evo-M1 value matches deSousa_etal_2013_Table1 (not the metadata source); attributed to metadata source; see source_hunt
Macaca_fascicularis,Macaca fascicularis,Brainvol,NA,55598.46,metadata_only,NA,NA,,0,de Sousa et al 2010; Stephan et al 1981,,,NA
Macaca_fascicularis,Macaca fascicularis,LGN_Sousa,Corpus_geniculatum_laterale_Vol.mm3,91.9,resolved_unique,deSousa_etal_2013_Table1,de Sousa et al. 2013 (Brain Behav Evol 81:93-108),deSousa_etal_2013_Table1,1,de Sousa et al 2010; de Sousa et al 2013,,,NA
Macaca_maura,Macaca maura,Agranular_volume_L,Agranular_insular_cortex_left_Vol.mm3,71,resolved_unique,Bauernfeind_etal_2013_Table1,Bauernfeind et al. 2013 (J Hum Evol 64:263-279),Bauernfeind_etal_2013_Table1,1,Bauernfeind et al 2013,,,NA
Macaca_maura,Macaca maura,Body_mass,Body_Mass.g,6050,resolved_unique,Bauernfeind_etal_2013_Table1,Bauernfeind et al. 2013 (J Hum Evol 64:263-279),Bauernfeind_etal_2013_Table1,1,Bauernfeind et al 2013,,,NA
Macaca_maura,Macaca maura,Body_weight,Body_Mass.g,6050,resolved_unique,Bauernfeind_etal_2013_Table1,Bauernfeind et al. 2013 (J Hum Evol 64:263-279),Bauernfeind_etal_2013_Table1,1,Stephan et al 1981; Zilles and Rehkamper 1988; Bauernfeind et al 2013,,,NA
Macaca_maura,Macaca maura,Brain_mass,Brain_Mass.mg,83300,resolved_unique,Bauernfeind_etal_2013_Table1,Bauernfeind et al. 2013 (J Hum Evol 64:263-279),Bauernfeind_etal_2013_Table1,1,Bauernfeind et al 2013,1000,,NA
Macaca_maura,Macaca maura,Brain_volume,NA,80405,metadata_only,NA,NA,,0,Bauernfeind et al 2013,,,NA
